数据
501.681
501.681
501.741
501.741
501.741
501.741
501.741
501.741
501.841
501.841
501.841
501.841
501.841
501.841
501.421
501.421
501.421
501.421
501.421
501.421
501.481
501.481
501.481
501.481
501.481
501.481
502.679
502.679
502.679
502.679
502.679
502.679
501.97
501.97
501.97
501.97
501.97
501.97
501.92
501.92
501.92
501.92
501.92
501.92
501.851
501.851
501.851
501.851
501.851
501.851
501.781
501.781
501.781
501.781
501.781
501.781
502.04
502.04
502.04
502.04
502.04
502.04
502.28
502.28
502.28
502.28
502.28
502.28
501.251
501.251
501.251
501.251
501.251
501.251
501.701
501.701
501.701
501.701
501.701
501.701
502.04
502.04
502.04
502.04
502.04
502.04
501.91
501.91
501.91
501.91
501.91
501.91
500.842
500.842
500.842
500.842
500.842
500.842
497.017
497.017
497.017
497.017
497.017
497.017
497.736
497.736
497.736
497.736
497.736
497.736
497.306
497.306
497.306
497.306
497.306
497.306
497.906
497.906
497.906
497.906
497.906
497.906
497.676
497.676
497.676
497.676
497.676
497.676
498.026
498.026
498.026
498.026
498.026
498.026
497.157
497.157
497.157
497.157
497.157
497.157
498.295
498.295
498.295
498.295
498.295
498.295
498.225
498.225
498.225
498.225
498.225
498.225
497.536
497.536
497.536
497.536
497.536
497.536
498.016
498.016
498.016
498.016
498.016
498.016
497.906
497.906
497.906
497.906
497.906
497.906
498.595
498.595
498.595
498.595
498.595
498.595
498.265
498.265
498.265
498.265
498.265
498.265
499.434
499.434
499.434
499.434
499.434
499.434
499.154
499.154
499.154
499.154
499.154
499.154
498.036
498.036
498.036
498.036
498.036
498.036
499.014
499.014
499.014
499.014
499.014
499.014
498.815
498.815
498.815
498.815
498.815
498.815
497.806
497.806
497.806
497.806
497.806
497.806
498.185
498.185
498.185
498.185
498.185
498.185
497.616
497.616
497.616
497.616
497.616
497.616
498.095
498.095
498.095
498.095
498.095
498.095
497.906
497.906
497.906
497.906
497.906
497.906
497.516
497.516
497.516
497.516
497.516
497.516
497.556
497.556
497.556
497.556
497.556
497.556
498.295
498.295
498.295
498.295
498.295
498.295
498.026
498.026
498.026
498.026
498.026
498.026
498.445
498.445
498.445
498.445
498.445
498.445
497.716
497.716
497.716
497.716
497.716
497.716
498.395
498.395
498.395
498.395
498.395
498.395
497.057
497.057
497.057
497.057
497.057
497.057
497.796
497.796
497.796
497.796
497.796
497.796
498.385
498.385
498.385
498.385
498.385
498.385
498.195
498.195
498.195
498.195
498.195
498.195
497.736
497.736
497.736
497.736
497.736
497.736
497.946
497.946
497.946
497.946
497.946
497.946
497.806
497.806
497.806
497.806
497.806
497.806
497.506
497.506
497.506
497.506
497.506
497.506
498.135
498.135
498.135
498.135
498.135
498.135
498.225
498.225
498.225
498.225
498.225
498.225
497.816
497.816
497.816
497.816
497.816
497.816
497.776
497.776
497.776
497.776
497.776
497.776
498.036
498.036
498.036
498.036
498.036
498.036
497.546
497.546
497.546
497.546
497.546
497.546
498.695
498.695
498.695
498.695
498.695
498.695
497.936
497.936
497.936
497.936
497.936
497.936
499.084
499.084
499.084
499.084
499.084
499.084
498.345
498.345
498.345
498.345
498.345
498.345
498.295
498.295
498.295
498.295
498.295
498.295
499.034
499.034
499.034
499.034
499.034
499.034
498.964
498.964
498.964
498.964
498.964
498.964
498.335
498.335
498.335
498.335
498.335
498.335
498.455
498.455
498.455
498.455
498.455
498.455
498.066
498.066
498.066
498.066
498.066
498.066
498.135
498.135
498.135
498.135
498.135
498.135
497.756
497.756
497.756
497.756
497.756
497.756
497.936
497.936
497.936
497.936
497.936
497.936
496.987
496.987
496.987
496.987
496.987
496.987
498.765
498.765
498.765
498.765
498.765
498.765
498.006
498.006
498.006
498.006
498.006
498.006
497.137
497.137
497.137
497.137
497.137
497.137
497.576
497.576
497.576
497.576
497.576
497.576
498.834
498.834
498.834
498.834
498.834
498.834
498.665
498.665
498.665
498.665
498.665
498.665
497.786
497.786
497.786
497.786
497.786
497.786
496.947
496.947
496.947
496.947
496.947
496.947
498.125
498.125
498.125
498.125
498.125
498.125
497.396
497.396
497.396
497.396
497.396
497.396
498.265
498.265
498.265
498.265
498.265
498.265
498.345
498.345
498.345
498.345
498.345
498.345
498.165
498.165
498.165
498.165
498.165
498.165
498.285
498.285
498.285
498.285
498.285
498.285
498.135
498.135
498.135
498.135
498.135
498.135
498.375
498.375
498.375
498.375
498.375
498.375
498.235
498.235
498.235
498.235
498.235
498.235
498.026
498.026
498.026
498.026
498.026
498.026
498.775
498.775
498.775
498.775
498.775
498.775
498.105
498.105
498.105
498.105
498.105
498.105
498.016
498.016
498.016
498.016
498.016
498.016
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.075
498.984
498.984
498.984
498.984
498.984
498.984
498.375
498.375
498.375
498.375
498.375
498.375
498.195
498.195
498.195
498.195
498.195
498.195
499.903
499.903
499.903
499.903
499.903
499.903
502.23
502.23
502.23
502.23
502.23
502.23
502.34
502.34
502.34
502.34
502.34
502.34
502.719
502.719
502.719
502.719
502.719
502.719
502.37
502.37
502.37
502.37
502.37
502.37
502.62
502.62
502.62
502.62
502.62
502.62
502.55
502.55
502.55
502.55
502.55
502.55
502.969
502.969
502.969
502.969
502.969
502.969
502.739
502.739
502.739
502.739
502.739
502.739
501.99
501.99
501.99
501.99
501.99
501.99
502.23
502.23
502.23
502.23
502.23
502.23
501.611
501.611
501.611
501.611
501.611
501.611
501.99
501.99
501.99
501.99
501.99
501.99
503.019
503.019
503.019
503.019
503.019
503.019
501.571
501.571
501.571
501.571
501.571
501.571
501.87
501.87
501.87
501.87
501.87
501.87
501.551
501.551
501.551
501.551
501.551
501.551
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.17
502.48
502.48
502.48
502.48
502.48
502.48
501.711
501.711
501.711
501.711
501.711
501.711
501.541
501.541
501.541
501.541
501.541
501.541
501.831
501.831
501.831
501.831
501.831
501.831
502.1
502.1
502.1
502.1
502.1
502.1
501.511
501.511
501.511
501.511
501.511
501.511
502.05
502.05
502.05
502.05
502.05
502.05
502.6
502.6
502.6
502.6
502.6
502.6
501.731
501.731
501.731
501.731
501.731
501.731
502.14
502.14
502.14
502.14
502.14
502.14
502.23
502.23
502.23
502.23
502.23
502.23
502.21
502.21
502.21
502.21
502.21
502.21
503.019
503.019
503.019
503.019
503.019
503.019
501.391
501.391
501.391
501.391
501.391
501.391
502.28
502.28
502.28
502.28
502.28
502.28
502.15
502.15
502.15
502.15
502.15
502.15
502.729
502.729
502.729
502.729
502.729
502.729
502.18
502.18
502.18
502.18
502.18
502.18
502.829
502.829
502.829
502.829
502.829
502.829
502.25
502.25
502.25
502.25
502.25
502.25
502.14
502.14
502.14
502.14
502.14
502.14
501.9
501.9
501.9
501.9
501.9
501.9
502.09
502.09
502.09
502.09
502.09
502.09
502.789
502.789
502.789
502.789
502.789
502.789
502.3
502.3
502.3
502.3
502.3
502.3
502.19
502.19
502.19
502.19
502.19
502.19
502.749
502.749
502.749
502.749
502.749
502.749
502.24
502.24
502.24
502.24
502.24
502.24
501.781
501.781
501.781
501.781
501.781
501.781
501.641
501.641
501.641
501.641
501.641
501.641
502.27
502.27
502.27
502.27
502.27
502.27
502.35
502.35
502.35
502.35
502.35
502.35
502.62
502.62
502.62
502.62
502.62
502.62
502.35
502.35
502.35
502.35
502.35
502.35
502.03
502.03
502.03
502.03
502.03
502.03
502.6
502.6
502.6
502.6
502.6
502.6
502.59
502.59
502.59
502.59
502.59
502.59
502.809
502.809
502.809
502.809
502.809
502.809
498.954
498.954
498.954
498.954
498.954
498.954
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.666
497.856
497.856
497.856
497.856
497.856
497.856
497.846
497.846
497.846
497.846
497.846
497.846
496.677
496.677
496.677
496.677
496.677
496.677
497.287
497.287
497.287
497.287
497.287
497.287
497.456
497.456
497.456
497.456
497.456
497.456
497.456
497.456
497.456
497.456
497.456
497.456
499.074
499.074
499.074
499.074
499.074
499.074
502.03
502.03
502.03
502.03
502.03
502.03
502.44
502.44
502.44
502.44
502.44
502.44
501.821
501.821
501.821
501.821
501.821
501.821
502.02
502.02
502.02
502.02
502.02
502.02
501.491
501.491
501.491
501.491
501.491
501.491
502.28
502.28
502.28
502.28
502.28
502.28
502.41
502.41
502.41
502.41
502.41
502.41
501.731
501.731
501.731
501.731
501.731
501.731
501.361
501.361
501.361
501.361
501.361
501.361
501.761
501.761
501.761
501.761
501.761
501.761
502.07
502.07
502.07
502.07
502.07
502.07
501.601
501.601
501.601
501.601
501.601
501.601
502
502
502
502
502
502
501.761
501.761
501.761
501.761
501.761
501.761
501.471
501.471
501.471
501.471
501.471
501.471
501.511
501.511
501.511
501.511
501.511
501.511
501.431
501.431
501.431
501.431
501.431
501.431
501.791
501.791
501.791
501.791
501.791
501.791
501.781
501.781
501.781
501.781
501.781
501.781
502.25
502.25
502.25
502.25
502.25
502.25
502.829
502.829
502.829
502.829
502.829
502.829
501.801
501.801
501.801
501.801
501.801
501.801
502.35
502.35
502.35
502.35
502.35
502.35
502.52
502.52
502.52
502.52
502.52
502.52
501.841
501.841
501.841
501.841
501.841
501.841
502.699
502.699
502.699
502.699
502.699
502.699
501.691
501.691
501.691
501.691
501.691
501.691
502.39
502.39
502.39
502.39
502.39
502.39
499.663
499.663
499.663
499.663
499.663
499.663
498.215
498.215
498.215
498.215
498.215
498.215
496.967
496.967
496.967
496.967
496.967
496.967
498.006
498.006
498.006
498.006
498.006
498.006
501.681
501.681
501.681
501.681
501.681
501.681
502.55
502.55
502.55
502.55
502.55
502.55
502.4
502.4
502.4
502.4
502.4
502.4
502.04
502.04
502.04
502.04
502.04
502.04
502.15
502.15
502.15
502.15
502.15
502.15
502.46
502.46
502.46
502.46
502.46
502.46
502.759
502.759
502.759
502.759
502.759
502.759
501.261
501.261
501.261
501.261
501.261
501.261
501.201
501.201
501.201
501.201
501.201
501.201
501.861
501.861
501.861
501.861
501.861
501.861
501.441
501.441
501.441
501.441
501.441
501.441
500.802
500.802
500.802
500.802
500.802
500.802
498.365
498.365
498.365
498.365
498.365
498.365
496.548
496.548
496.548
496.548
496.548
496.548
498.016
498.016
498.016
498.016
498.016
498.016
497.137
497.137
497.137
497.137
497.137
497.137
496.737
496.737
496.737
496.737
496.737
496.737
495.069
495.069
495.069
495.069
495.069
495.069
493.801
493.801
493.801
493.801
493.801
493.801
494.33
494.33
494.33
494.33
494.33
494.33
494.65
494.65
494.65
494.65
494.65
494.65
494.7
494.7
494.7
494.7
494.7
494.7
495.139
495.139
495.139
495.139
495.139
495.139
495.109
495.109
495.109
495.109
495.109
495.109
498.375
498.375
498.375
498.375
498.375
498.375
502.57
502.57
502.57
502.57
502.57
502.57
503.219
503.219
503.219
503.219
503.219
503.219
502.729
502.729
502.729
502.729
502.729
502.729
502.699
502.699
502.699
502.699
502.699
502.699
501.601
501.601
501.601
501.601
501.601
501.601
502.47
502.47
502.47
502.47
502.47
502.47
502.46
502.46
502.46
502.46
502.46
502.46
503.528
503.528
503.528
503.528
503.528
503.528
501.89
501.89
501.89
501.89
501.89
501.89
502.909
502.909
502.909
502.909
502.909
502.909
502.39
502.39
502.39
502.39
502.39
502.39
502.54
502.54
502.54
502.54
502.54
502.54
502.25
502.25
502.25
502.25
502.25
502.25
502.47
502.47
502.47
502.47
502.47
502.47
502.29
502.29
502.29
502.29
502.29
502.29
502.21
502.21
502.21
502.21
502.21
502.21
502.969
502.969
502.969
502.969
502.969
502.969
501.97
501.97
501.97
501.97
501.97
501.97
502.709
502.709
502.709
502.709
502.709
502.709
501.861
501.861
501.861
501.861
501.861
501.861
502.23
502.23
502.23
502.23
502.23
502.23
501.062
501.062
501.062
501.062
501.062
501.062
502.23
502.23
502.23
502.23
502.23
502.23
502.33
502.33
502.33
502.33
502.33
502.33
502.14
502.14
502.14
502.14
502.14
502.14
502.07
502.07
502.07
502.07
502.07
502.07
502.19
502.19
502.19
502.19
502.19
502.19
502.21
502.21
502.21
502.21
502.21
502.21
501.89
501.89
501.89
501.89
501.89
501.89
502.38
502.38
502.38
502.38
502.38
502.38
501.681
501.681
501.681
501.681
501.681
501.681
502.08
502.08
502.08
502.08
502.08
502.08
501.851
501.851
501.851
501.851
501.851
501.851
502.689
502.689
502.689
502.689
502.689
502.689
501.671
501.671
501.671
501.671
501.671
501.671
501.291
501.291
501.291
501.291
501.291
501.291
502.12
502.12
502.12
502.12
502.12
502.12
502.17
502.17
502.17
502.17
502.17
502.17
502.21
502.21
502.21
502.21
502.21
502.21
502.45
502.45
502.45
502.45
502.45
502.45
501.571
501.571
501.571
501.571
501.571
501.571
501.861
501.861
501.861
501.861
501.861
501.861
502.08
502.08
502.08
502.08
502.08
502.08
502.46
502.46
502.46
502.46
502.46
502.46
502.51
502.51
502.51
502.51
502.51
502.51
502.27
502.27
502.27
502.27
502.27
502.27
501.831
501.831
501.831
501.831
501.831
501.831
501.521
501.521
501.521
501.521
501.521
501.521
501.9
501.9
501.9
501.9
501.9
501.9
500.213
500.213
500.213
500.213
500.213
500.213
501.531
501.531
501.531
501.531
501.531
501.531
501.371
501.371
501.371
501.371
501.371
501.371
499.474
499.474
499.474
499.474
499.474
499.474
495.978
495.978
495.978
495.978
495.978
495.978
496.038
496.038
496.038
496.038
496.038
496.038
496.028
496.028
496.028
496.028
496.028
496.028
496.897
496.897
496.897
496.897
496.897
496.897
496.997
496.997
496.997
496.997
496.997
496.997
496.607
496.607
496.607
496.607
496.607
496.607
496.068
496.068
496.068
496.068
496.068
496.068
497.846
497.846
497.846
497.846
497.846
497.846
496.308
496.308
496.308
496.308
496.308
496.308
496.837
496.837
496.837
496.837
496.837
496.837
495.968
495.968
495.968
495.968
495.968
495.968
496.627
496.627
496.627
496.627
496.627
496.627
496.158
496.158
496.158
496.158
496.158
496.158
496.288
496.288
496.288
496.288
496.288
496.288
497.356
497.356
497.356
497.356
497.356
497.356
497.207
497.207
497.207
497.207
497.207
497.207
497.616
497.616
497.616
497.616
497.616
497.616
497.067
497.067
497.067
497.067
497.067
497.067
497.836
497.836
497.836
497.836
497.836
497.836
496.797
496.797
496.797
496.797
496.797
496.797
498.295
498.295
498.295
498.295
498.295
498.295
502.32
502.32
502.32
502.32
502.32
502.32
504.457
504.457
504.457
504.457
504.457
504.457
503.828
503.828
503.828
503.828
503.828
503.828
504.048
504.048
504.048
504.048
504.048
504.048
505.466
505.466
505.466
505.466
505.466
505.466
502.889
502.889
502.889
502.889
502.889
502.889
500.183
500.183
500.183
500.183
500.183
500.183
497.876
497.876
497.876
497.876
497.876
497.876
495.808
495.808
495.808
495.808
495.808
495.808
494.32
494.32
494.32
494.32
494.32
494.32
494.74
494.74
494.74
494.74
494.74
494.74
493.432
493.432
493.432
493.432
493.432
493.432
493.951
493.951
493.951
493.951
493.951
493.951
494.001
494.001
494.001
494.001
494.001
494.001
494.89
494.89
494.89
494.89
494.89
494.89
494.6
494.6
494.6
494.6
494.6
494.6
494.67
494.67
494.67
494.67
494.67
494.67
494.38
494.38
494.38
494.38
494.38
494.38
495.019
495.019
495.019
495.019
495.019
495.019
495.079
495.079
495.079
495.079
495.079
495.079
494.221
494.221
494.221
494.221
494.221
494.221
494.33
494.33
494.33
494.33
494.33
494.33
494.59
494.59
494.59
494.59
494.59
494.59
494.52
494.52
494.52
494.52
494.52
494.52
495.029
495.029
495.029
495.029
495.029
495.029
493.791
493.791
493.791
493.791
493.791
493.791
494.72
494.72
494.72
494.72
494.72
494.72
494.71
494.71
494.71
494.71
494.71
494.71
494.85
494.85
494.85
494.85
494.85
494.85
494.92
494.92
494.92
494.92
494.92
494.92
496.897
496.897
496.897
496.897
496.897
496.897
496.637
496.637
496.637
496.637
496.637
496.637
495.379
495.379
495.379
495.379
495.379
495.379
493.901
493.901
493.901
493.901
493.901
493.901
494.87
494.87
494.87
494.87
494.87
494.87
494.73
494.73
494.73
494.73
494.73
494.73
493.671
493.671
493.671
493.671
493.671
493.671
493.462
493.462
493.462
493.462
493.462
493.462
494.32
494.32
494.32
494.32
494.32
494.32
494.74
494.74
494.74
494.74
494.74
494.74
494.77
494.77
494.77
494.77
494.77
494.77
493.472
493.472
493.472
493.472
493.472
493.472
493.961
493.961
493.961
493.961
493.961
493.961
494.48
494.48
494.48
494.48
494.48
494.48
494.58
494.58
494.58
494.58
494.58
494.58
495.769
495.769
495.769
495.769
495.769
495.769
496.957
496.957
496.957
496.957
496.957
496.957
495.998
495.998
495.998
495.998
495.998
495.998
495.908
495.908
495.908
495.908
495.908
495.908
496.078
496.078
496.078
496.078
496.078
496.078
497.976
497.976
497.976
497.976
497.976
497.976
500.872
500.872
500.872
500.872
500.872
500.872
498.395
498.395
498.395
498.395
498.395
498.395
497.456
497.456
497.456
497.456
497.456
497.456
497.376
497.376
497.376
497.376
497.376
497.376
497.586
497.586
497.586
497.586
497.586
497.586
497.656
497.656
497.656
497.656
497.656
497.656
496.937
496.937
496.937
496.937
496.937
496.937
496.747
496.747
496.747
496.747
496.747
496.747
497.336
497.336
497.336
497.336
497.336
497.336
497.536
497.536
497.536
497.536
497.536
497.536
498.125
498.125
498.125
498.125
498.125
498.125
497.596
497.596
497.596
497.596
497.596
497.596
496.907
496.907
496.907
496.907
496.907
496.907
496.727
496.727
496.727
496.727
496.727
496.727
501.281
501.281
501.281
501.281
501.281
501.281
507.413
507.413
507.413
507.413
507.413
507.413
513.226
513.226
513.226
513.226
513.226
513.226
515.193
515.193
515.193
515.193
515.193
515.193
516.831
516.831
516.831
516.831
516.831
516.831
515.612
515.612
515.612
515.612
515.612
515.612
515.023
515.023
515.023
515.023
515.023
515.023
523.123
523.123
523.123
523.123
523.123
523.123
530.493
530.493
530.493
530.493
530.493
530.493
538.992
538.992
538.992
538.992
538.992
538.992
545.843
545.843
545.843
545.843
545.843
545.843
550.257
550.257
550.257
550.257
550.257
550.257
550.457
550.457
550.457
550.457
550.457
550.457
550.976
550.976
550.976
550.976
550.976
550.976
552.114
552.114
552.114
552.114
552.114
552.114
559.065
559.065
559.065
559.065
559.065
559.065
570.191
570.191
570.191
570.191
570.191
570.191
570.151
570.151
570.151
570.151
570.151
570.151
577.791
577.791
577.791
577.791
577.791
577.791
573.496
573.496
573.496
573.496
573.496
573.496
582.894
582.894
582.894
582.894
582.894
582.894
584.821
584.821
584.821
584.821
584.821
584.821
591.223
591.223
591.223
591.223
591.223
591.223
589.845
589.845
589.845
589.845
589.845
589.845
588.996
588.996
588.996
588.996
588.996
588.996
588.477
588.477
588.477
588.477
588.477
588.477
588.656
588.656
588.656
588.656
588.656
588.656
587.588
587.588
587.588
587.588
587.588
587.588
580.927
580.927
580.927
580.927
580.927
580.927
590.144
590.144
590.144
590.144
590.144
590.144
583.164
583.164
583.164
583.164
583.164
583.164
589.935
589.935
589.935
589.935
589.935
589.935
584.951
584.951
584.951
584.951
584.951
584.951
588.577
588.577
588.577
588.577
588.577
588.577
593.37
593.37
593.37
593.37
593.37
593.37
593.86
593.86
593.86
593.86
593.86
593.86
592.072
592.072
592.072
592.072
592.072
592.072
593.31
593.31
593.31
593.31
593.31
593.31
606.213
606.213
606.213
606.213
606.213
606.213
613.014
613.014
613.014
613.014
613.014
613.014
606.293
606.293
606.293
606.293
606.293
606.293
613.254
613.254
613.254
613.254
613.254
613.254
616.43
616.43
616.43
616.43
616.43
616.43
617.239
617.239
617.239
617.239
617.239
617.239
616.11
616.11
616.11
616.11
616.11
616.11
621.483
621.483
621.483
621.483
621.483
621.483
615.961
615.961
615.961
615.961
615.961
615.961
625.089
625.089
625.089
625.089
625.089
625.089
625.168
625.168
625.168
625.168
625.168
625.168
620.744
620.744
620.744
620.744
620.744
620.744
623.9
623.9
623.9
623.9
623.9
623.9
615.731
615.731
615.731
615.731
615.731
615.731
623.87
623.87
623.87
623.87
623.87
623.87
627.585
627.585
627.585
627.585
627.585
627.585
627.056
627.056
627.056
627.056
627.056
627.056
625.388
625.388
625.388
625.388
625.388
625.388
631.85
631.85
631.85
631.85
631.85
631.85
633.418
633.418
633.418
633.418
633.418
633.418
625.408
625.408
625.408
625.408
625.408
625.408
631.72
631.72
631.72
631.72
631.72
631.72
638.401
638.401
638.401
638.401
638.401
638.401
642.925
642.925
642.925
642.925
642.925
642.925
644.943
644.943
644.943
644.943
644.943
644.943
643.854
643.854
643.854
643.854
643.854
643.854
641.028
641.028
641.028
641.028
641.028
641.028
643.345
643.345
643.345
643.345
643.345
643.345
649.956
649.956
649.956
649.956
649.956
649.956
647.819
647.819
647.819
647.819
647.819
647.819
649.257
649.257
649.257
649.257
649.257
649.257
647.01
647.01
647.01
647.01
647.01
647.01
642.805
642.805
642.805
642.805
642.805
642.805
633.927
633.927
633.927
633.927
633.927
633.927
632.359
632.359
632.359
632.359
632.359
632.359
633.088
633.088
633.088
633.088
633.088
633.088
632.059
632.059
632.059
632.059
632.059
632.059
631.011
631.011
631.011
631.011
631.011
631.011
633.667
633.667
633.667
633.667
633.667
633.667
634.017
634.017
634.017
634.017
634.017
634.017
633.488
633.488
633.488
633.488
633.488
633.488
632.988
632.988
632.988
632.988
632.988
632.988
634.716
634.716
634.716
634.716
634.716
634.716
637.672
637.672
637.672
637.672
637.672
637.672
640.608
640.608
640.608
640.608
640.608
640.608
642.975
642.975
642.975
642.975
642.975
642.975
638.571
638.571
638.571
638.571
638.571
638.571
646.96
646.96
646.96
646.96
646.96
646.96
647.689
647.689
647.689
647.689
647.689
647.689
653.571
653.571
653.571
653.571
653.571
653.571
649.507
649.507
649.507
649.507
649.507
649.507
643.604
643.604
643.604
643.604
643.604
643.604
646.92
646.92
646.92
646.92
646.92
646.92
648.368
648.368
648.368
648.368
648.368
648.368
646.75
646.75
646.75
646.75
646.75
646.75
645.402
645.402
645.402
645.402
645.402
645.402
652.552
652.552
652.552
652.552
652.552
652.552
644.313
644.313
644.313
644.313
644.313
644.313
654.27
654.27
654.27
654.27
654.27
654.27
659.184
659.184
659.184
659.184
659.184
659.184
660.222
660.222
660.222
660.222
660.222
660.222
657.626
657.626
657.626
657.626
657.626
657.626
659.453
659.453
659.453
659.453
659.453
659.453
651.514
651.514
651.514
651.514
651.514
651.514
658.904
658.904
658.904
658.904
658.904
658.904
656.028
656.028
656.028
656.028
656.028
656.028
657.067
657.067
657.067
657.067
657.067
657.067
651.704
651.704
651.704
651.704
651.704
651.704
653.551
653.551
653.551
653.551
653.551
653.551
651.933
651.933
651.933
651.933
651.933
651.933
663.159
663.159
663.159
663.159
663.159
663.159
660.432
660.432
660.432
660.432
660.432
660.432
652.223
652.223
652.223
652.223
652.223
652.223
662.14
662.14
662.14
662.14
662.14
662.14
666.095
666.095
666.095
666.095
666.095
666.095
663.928
663.928
663.928
663.928
663.928
663.928
674.743
674.743
674.743
674.743
674.743
674.743
671.218
671.218
671.218
671.218
671.218
671.218
673.645
673.645
673.645
673.645
673.645
673.645
672.486
672.486
672.486
672.486
672.486
672.486
671.608
671.608
671.608
671.608
671.608
671.608
666.524
666.524
666.524
666.524
666.524
666.524
669.56
669.56
669.56
669.56
669.56
669.56
670.499
670.499
670.499
670.499
670.499
670.499
670.918
670.918
670.918
670.918
670.918
670.918
669.39
669.39
669.39
669.39
669.39
669.39
669.301
669.301
669.301
669.301
669.301
669.301
680.945
680.945
680.945
680.945
680.945
680.945
685.619
685.619
685.619
685.619
685.619
685.619
685.369
